login_id,account_id,timestamp,success_flag,device_id,ip_address,geo_hash,browser_fingerprint,password_reset_recent,device_seen_before,label_ato
4719,11368,2025-03-29 16:13:49,1,201192,10.86.59.41,CHC,fp_46289,0,1,0
4720,12241,2025-03-17 08:57:35,1,200864,10.77.127.40,DUD,fp_64178,0,1,0
4721,10942,2025-03-03 18:35:17,1,200707,10.65.160.167,CHC,fp_25461,0,1,0
4722,12000,2025-01-05 09:21:31,1,200636,10.169.118.202,DUD,fp_53791,0,1,0
4723,10138,2025-02-01 12:59:53,1,200567,10.132.94.249,AKL,fp_40536,0,1,0
4724,12730,2025-03-03 05:15:47,1,201753,10.16.194.221,DUD,fp_90181,0,1,0
4725,10662,2025-01-14 07:45:43,1,200486,10.132.125.190,SYD,fp_35634,0,1,0
4726,11451,2025-03-31 06:42:00,1,202209,10.129.232.254,WLG,fp_45561,0,1,0
4727,11315,2025-02-12 04:02:10,1,201955,10.143.181.147,WLG,fp_71200,0,1,0
4728,11064,2025-03-12 08:08:49,1,200210,10.190.20.177,SYD,fp_74518,0,1,0
4729,12953,2025-01-09 03:02:59,1,200172,10.7.202.26,WLG,fp_67006,0,1,1
4730,10162,2025-01-11 20:27:10,1,202159,10.167.42.181,MEL,fp_59514,0,1,0
4731,11478,2025-03-06 23:25:00,1,201129,10.247.194.13,CHC,fp_74237,0,1,0
4732,12573,2025-02-05 18:24:15,1,201745,10.63.96.104,SYD,fp_51488,0,1,0
4733,12672,2025-02-03 00:58:27,1,202461,10.194.165.214,WLG,fp_67914,1,1,0
4734,11193,2025-02-26 15:30:21,0,202428,10.88.171.30,AKL,fp_67820,0,1,0
4735,10118,2025-01-05 12:01:49,1,200400,10.254.245.197,MEL,fp_12351,0,1,0
4736,10412,2025-02-05 21:53:45,1,201419,10.119.169.66,DUD,fp_37344,0,1,0
4737,12604,2025-02-08 07:14:40,1,202232,10.25.108.217,MEL,fp_98432,0,1,0
4738,12734,2025-03-03 00:02:58,1,200403,10.117.149.90,AKL,fp_18348,0,1,0
4739,10524,2025-03-27 04:12:46,1,201755,10.37.96.239,SYD,fp_58523,0,1,1
4740,10441,2025-02-15 00:56:44,1,200656,10.58.53.117,AKL,fp_78106,0,1,0
4741,10842,2025-02-28 22:07:19,1,200961,10.148.248.43,CHC,fp_70154,0,1,0
4742,10356,2025-01-09 23:38:11,1,201081,10.32.41.37,DUD,fp_96103,0,1,0
4743,11830,2025-03-16 09:37:45,1,201594,10.22.155.215,WLG,fp_91037,0,1,0
4744,11143,2025-01-25 16:15:24,1,202437,10.131.41.0,CHC,fp_99410,0,1,0
4745,11576,2025-01-01 08:07:04,1,202491,10.55.139.161,SYD,fp_28824,0,1,0
4746,10138,2025-02-23 19:12:20,1,201583,10.205.237.215,AKL,fp_56661,0,1,0
4747,11525,2025-01-16 12:16:43,1,200618,10.226.183.51,AKL,fp_59607,0,1,0
4748,12331,2025-01-13 21:52:07,0,200930,10.180.26.51,MEL,fp_44756,0,1,0
4749,11373,2025-03-29 20:00:39,1,201369,10.66.7.138,SYD,fp_73124,0,1,0
4750,10560,2025-02-11 15:53:24,1,200014,10.176.207.59,AKL,fp_29673,0,1,0
4751,13097,2025-02-12 12:14:04,1,200477,10.45.12.76,WLG,fp_93282,0,1,0
4752,11382,2025-03-08 12:06:39,1,201090,10.157.206.246,AKL,fp_57446,0,1,0
4753,12908,2025-01-15 16:10:26,1,200153,10.79.69.163,SYD,fp_41675,0,1,0
4754,12637,2025-01-08 13:23:24,0,201216,10.219.59.18,MEL,fp_16981,0,1,0
4755,13080,2025-03-25 17:22:26,1,202338,10.95.231.119,SYD,fp_83307,0,1,0
4756,11708,2025-03-13 23:10:31,0,202127,10.164.87.147,MEL,fp_22789,0,1,0
4757,10111,2025-03-14 00:19:55,1,201753,10.70.73.49,WLG,fp_91841,0,1,0
4758,11470,2025-01-18 06:25:00,0,202306,10.222.248.180,SYD,fp_72160,0,0,1
4759,12518,2025-02-13 20:30:28,1,200814,10.198.11.189,AKL,fp_49315,0,1,0
4760,12268,2025-03-07 00:59:56,1,202024,10.174.206.197,AKL,fp_72532,0,0,0
4761,10471,2025-02-07 13:53:42,1,202250,10.253.161.151,AKL,fp_91193,0,1,0
4762,11521,2025-03-27 21:45:11,1,200019,10.147.6.55,AKL,fp_59042,0,1,0
4763,12400,2025-03-18 03:08:34,1,200589,10.35.201.100,MEL,fp_45267,0,0,0
4764,11764,2025-02-26 16:53:35,1,200940,10.73.39.139,MEL,fp_20437,0,1,0
4765,11098,2025-02-09 03:34:13,1,201169,10.168.76.123,CHC,fp_65958,0,1,0
4766,12624,2025-02-27 06:59:48,1,201663,10.34.112.240,SYD,fp_47974,0,0,0
4767,12958,2025-02-24 08:34:55,1,201450,10.177.173.82,CHC,fp_73163,1,1,0
4768,10289,2025-02-24 09:49:39,1,200605,10.24.146.59,AKL,fp_49878,0,1,0
4769,13049,2025-01-18 01:09:53,1,200806,10.4.107.212,SYD,fp_59768,0,1,0
4770,12780,2025-03-04 09:28:03,1,200283,10.182.59.98,CHC,fp_91143,0,1,1
4771,12664,2025-02-11 17:58:14,1,201823,10.212.111.50,SYD,fp_33665,0,1,0
4772,13126,2025-01-19 17:50:08,1,201286,10.162.123.30,DUD,fp_21543,0,1,0
4773,11112,2025-01-17 14:31:56,1,200664,10.254.59.55,CHC,fp_72830,0,1,0
4774,10646,2025-03-19 03:34:08,1,200906,10.60.235.27,AKL,fp_22876,0,1,0
4775,12946,2025-02-08 10:48:05,1,201394,10.209.171.37,SYD,fp_53155,0,1,0
4776,10530,2025-03-16 15:52:42,1,201781,10.160.37.43,AKL,fp_30902,1,1,0
4777,10006,2025-03-11 16:03:33,1,200245,10.253.57.107,WLG,fp_32320,0,1,0
4778,10171,2025-02-17 10:38:32,1,201506,10.62.54.133,CHC,fp_34760,0,1,0
4779,11019,2025-01-25 01:42:11,1,200011,10.241.241.122,CHC,fp_98817,0,1,0
4780,10792,2025-02-05 16:43:49,1,200839,10.229.27.88,WLG,fp_74621,1,1,0
4781,10089,2025-03-14 08:27:54,1,201461,10.255.145.16,CHC,fp_98671,0,1,0
4782,11965,2025-03-18 02:54:40,1,200545,10.26.42.2,DUD,fp_11083,0,1,0
4783,12711,2025-01-22 06:18:17,1,200763,10.14.1.251,MEL,fp_20315,0,0,0
4784,12731,2025-02-24 18:44:35,1,202016,10.170.193.147,CHC,fp_53878,0,1,0
4785,13096,2025-03-11 08:06:46,1,201258,10.41.213.3,AKL,fp_53536,0,1,0
4786,12799,2025-02-01 10:08:22,1,200925,10.170.123.3,CHC,fp_23348,0,0,0
4787,11621,2025-02-14 10:28:50,1,201705,10.112.141.237,CHC,fp_92447,0,1,0
4788,11460,2025-03-07 16:29:38,1,200437,10.27.155.191,AKL,fp_41260,0,1,0
4789,12838,2025-03-11 07:44:22,1,200251,10.148.56.209,SYD,fp_92785,0,1,0
4790,11343,2025-03-25 14:16:31,1,202297,10.83.221.71,WLG,fp_74914,0,1,0
4791,10947,2025-01-19 13:19:10,1,201833,10.96.175.172,WLG,fp_57085,0,1,0
4792,12623,2025-01-06 06:28:00,1,200391,10.135.222.156,CHC,fp_41884,0,1,1
4793,10982,2025-01-15 13:46:39,1,201869,10.121.163.147,SYD,fp_25238,0,1,0
4794,10822,2025-02-07 22:30:52,1,200517,10.227.156.104,AKL,fp_34726,0,1,0
4795,10480,2025-01-03 10:25:59,1,200149,10.104.74.83,CHC,fp_35318,0,0,0
4796,10388,2025-02-17 11:41:46,1,200693,10.159.51.238,DUD,fp_38939,0,1,0
4797,10939,2025-03-15 14:42:28,1,202388,10.167.139.124,CHC,fp_80336,0,1,0
4798,12713,2025-02-12 04:41:32,0,201585,10.130.100.175,WLG,fp_96247,0,1,0
4799,10330,2025-01-09 15:28:55,1,202172,10.109.213.191,WLG,fp_17675,0,1,0
4800,10148,2025-02-13 23:41:59,1,202318,10.220.94.52,SYD,fp_23673,0,1,0
4801,12559,2025-03-28 01:51:58,1,200557,10.3.196.23,CHC,fp_82664,0,1,0
4802,12320,2025-03-26 03:53:15,1,201503,10.220.5.136,CHC,fp_22816,0,1,0
4803,10491,2025-01-22 10:56:13,1,200038,10.229.98.77,WLG,fp_94147,0,1,0
4804,11255,2025-01-20 16:19:17,1,200202,10.146.193.29,CHC,fp_31876,0,1,0
4805,10814,2025-01-10 19:14:13,1,202310,10.49.202.200,MEL,fp_13821,0,0,0
4806,10574,2025-02-12 18:57:34,1,201723,10.249.48.131,MEL,fp_99814,0,1,0
4807,11432,2025-03-12 01:23:28,0,200526,10.212.198.167,CHC,fp_84576,0,1,0
4808,10306,2025-01-30 22:54:03,1,201794,10.203.33.154,WLG,fp_71326,0,1,0
4809,10887,2025-02-19 19:11:52,1,201398,10.78.192.80,AKL,fp_80857,0,1,0
4810,11745,2025-02-14 22:52:41,1,200820,10.240.227.130,CHC,fp_55140,0,1,0
4811,12020,2025-01-26 23:06:48,1,201481,10.45.111.66,WLG,fp_84331,0,1,0
4812,12329,2025-01-07 06:24:40,1,200869,10.28.59.19,SYD,fp_51228,0,1,0
4813,10707,2025-02-07 19:23:13,0,201623,10.54.221.111,CHC,fp_85408,0,1,0
4814,11506,2025-02-06 00:31:53,1,200217,10.151.10.81,CHC,fp_81158,0,1,0
4815,11149,2025-01-30 20:26:50,1,202406,10.81.17.104,SYD,fp_80402,0,0,0
4816,11877,2025-02-08 08:20:32,1,202408,10.2.155.68,CHC,fp_77420,0,1,0
4817,12381,2025-03-07 08:09:29,0,202111,10.172.170.253,AKL,fp_72144,0,1,0
4818,10788,2025-03-29 23:14:13,1,200973,10.118.45.149,CHC,fp_67526,0,1,0
4819,11469,2025-03-02 11:23:22,1,200375,10.120.214.155,AKL,fp_67802,0,0,0
4820,11205,2025-01-22 06:47:07,1,200170,10.126.44.232,WLG,fp_66110,1,1,0
4821,12488,2025-03-05 17:18:05,1,200454,10.67.212.151,WLG,fp_47623,0,1,0
4822,13151,2025-01-16 20:44:04,1,201495,10.7.78.14,MEL,fp_15890,0,1,0
4823,12760,2025-03-14 05:36:04,1,200312,10.113.62.216,WLG,fp_81965,0,0,0
4824,10496,2025-02-16 08:53:04,1,200220,10.238.153.187,WLG,fp_99824,0,1,0
4825,10980,2025-02-02 08:48:10,1,200975,10.142.178.255,DUD,fp_79939,0,1,0
4826,11860,2025-02-01 22:42:52,1,201369,10.163.217.53,WLG,fp_33664,0,1,0
4827,10467,2025-01-24 22:35:10,1,202332,10.152.141.109,CHC,fp_36660,0,1,0
4828,13013,2025-03-16 04:17:51,1,202022,10.148.15.139,WLG,fp_74599,0,1,0
4829,10176,2025-01-01 16:33:05,1,201261,10.228.30.239,MEL,fp_10601,0,1,0
4830,11075,2025-02-27 05:42:30,1,202144,10.142.163.92,WLG,fp_86960,0,1,0
4831,11305,2025-01-27 11:52:19,1,201533,10.68.98.116,AKL,fp_13512,0,1,0
4832,12222,2025-01-10 12:39:11,1,202353,10.114.105.238,AKL,fp_99864,0,1,0
4833,10115,2025-01-28 15:54:32,1,201755,10.180.112.33,SYD,fp_60559,0,1,0
4834,11638,2025-03-04 20:32:52,1,201993,10.2.123.35,AKL,fp_53198,0,1,0
4835,11225,2025-01-24 22:33:56,1,201989,10.123.53.92,MEL,fp_64705,0,1,0
4836,12650,2025-01-14 03:58:30,1,201756,10.71.39.217,CHC,fp_44049,0,1,0
4837,10651,2025-03-17 23:50:15,1,202469,10.133.77.11,CHC,fp_90233,0,1,0
4838,12873,2025-03-07 08:41:45,1,201492,10.136.103.189,MEL,fp_70662,0,1,0
4839,10026,2025-02-25 10:45:11,1,202075,10.137.53.23,DUD,fp_49879,0,1,0
4840,11087,2025-03-23 04:54:09,1,202494,10.21.30.210,WLG,fp_45873,0,1,0
4841,10240,2025-01-26 01:43:06,0,200747,10.69.85.218,MEL,fp_90348,0,1,0
4842,13060,2025-03-17 00:02:14,1,200788,10.103.234.130,AKL,fp_21227,0,1,0
4843,10854,2025-03-09 06:43:20,1,200029,10.109.141.26,DUD,fp_32850,0,1,0
4844,10086,2025-03-06 09:18:13,1,201602,10.10.101.41,MEL,fp_19544,0,1,0
4845,10066,2025-01-23 23:21:49,1,200885,10.53.238.184,DUD,fp_32091,0,1,0
4846,10925,2025-03-27 18:54:39,1,202077,10.90.208.204,AKL,fp_37652,0,1,0
4847,12753,2025-01-11 16:35:38,1,201668,10.248.236.198,WLG,fp_26835,0,1,0
4848,11073,2025-03-27 02:43:50,1,202037,10.65.195.121,DUD,fp_40528,0,1,0
4849,12446,2025-03-17 23:22:25,1,200912,10.200.145.0,AKL,fp_51391,0,1,0
4850,11230,2025-01-19 22:26:09,1,201639,10.179.158.120,SYD,fp_84236,0,1,0
4851,12188,2025-01-03 18:49:59,1,200417,10.203.116.228,WLG,fp_51794,0,1,1
4852,10840,2025-03-28 10:07:28,1,201268,10.160.77.195,CHC,fp_47706,0,1,0
4853,11357,2025-01-15 15:58:23,1,200640,10.206.221.132,WLG,fp_22188,0,1,0
4854,12701,2025-02-22 11:18:05,0,201315,10.50.148.248,AKL,fp_96959,0,1,0
4855,12944,2025-02-12 17:34:09,1,201817,10.16.97.24,CHC,fp_87692,0,1,0
4856,10756,2025-03-17 06:45:20,1,200404,10.154.216.1,AKL,fp_77098,0,1,0
4857,11194,2025-03-19 23:39:35,0,201766,10.148.58.98,SYD,fp_73045,0,1,0
4858,11523,2025-03-01 07:23:57,1,201436,10.85.206.210,WLG,fp_80967,1,1,0
4859,10365,2025-02-16 14:25:11,0,201266,10.100.102.132,WLG,fp_22565,0,1,0
4860,11742,2025-01-28 07:46:19,1,201201,10.32.61.126,AKL,fp_42104,0,1,0
4861,12968,2025-01-25 02:10:46,1,201994,10.203.179.93,MEL,fp_63554,0,1,0
4862,11401,2025-01-27 17:30:42,1,202019,10.177.89.28,AKL,fp_99042,0,1,0
4863,12260,2025-02-06 05:39:38,1,200081,10.145.177.201,AKL,fp_22415,0,1,0
4864,11983,2025-01-26 00:14:35,1,200655,10.77.53.217,AKL,fp_84590,1,1,0
4865,10580,2025-02-17 15:09:05,1,200451,10.255.72.22,SYD,fp_59368,0,1,0
4866,11061,2025-01-14 16:02:15,1,200159,10.211.171.175,SYD,fp_10983,0,1,0
4867,12377,2025-02-01 20:59:57,1,201741,10.178.108.25,SYD,fp_20941,0,1,0
4868,11675,2025-01-16 03:40:35,1,200516,10.195.202.162,AKL,fp_20260,0,1,0
4869,12014,2025-01-02 06:40:29,1,200127,10.10.238.158,WLG,fp_16870,0,1,0
4870,10072,2025-01-15 13:29:50,1,200982,10.107.97.206,AKL,fp_37487,0,1,0
4871,11962,2025-03-04 13:03:32,1,200567,10.14.25.181,MEL,fp_91444,0,1,0
4872,10176,2025-01-23 14:38:44,0,201086,10.66.113.169,AKL,fp_42865,0,1,0
4873,12823,2025-03-15 23:44:21,0,200168,10.136.229.107,AKL,fp_84682,0,1,0
4874,10773,2025-02-14 22:59:52,1,201187,10.213.56.138,SYD,fp_34548,0,1,0
4875,10966,2025-03-17 23:40:36,1,201640,10.5.27.0,SYD,fp_84829,0,1,0
4876,12341,2025-03-21 15:07:25,1,200773,10.19.168.28,MEL,fp_61283,0,1,0
4877,10038,2025-01-31 13:00:55,1,200271,10.194.14.253,WLG,fp_37055,0,1,0
4878,11441,2025-03-06 21:00:41,1,200213,10.239.59.96,AKL,fp_71852,0,1,0
4879,10305,2025-02-08 21:57:52,1,200234,10.65.202.219,AKL,fp_28611,0,0,0
4880,12003,2025-02-07 12:27:05,1,201000,10.150.168.219,SYD,fp_86552,0,1,0
4881,13184,2025-03-29 12:02:55,1,201224,10.60.18.96,WLG,fp_63164,0,1,0
4882,13079,2025-02-17 18:06:42,1,200455,10.16.251.234,AKL,fp_87961,0,1,0
4883,12577,2025-02-13 03:03:17,1,201196,10.9.109.29,AKL,fp_55758,0,1,0
4884,12528,2025-03-27 22:36:22,1,201044,10.248.102.85,AKL,fp_30481,0,1,0
4885,12134,2025-01-23 02:05:00,0,202492,10.121.60.210,CHC,fp_88669,0,0,0
4886,11875,2025-01-12 14:09:19,1,201392,10.137.255.169,AKL,fp_22025,0,1,0
4887,12956,2025-01-21 19:16:12,1,202413,10.178.177.91,SYD,fp_76284,0,1,0
4888,12370,2025-02-14 10:16:39,1,200308,10.210.22.130,AKL,fp_25927,0,1,0
4889,11549,2025-03-24 15:38:35,1,200488,10.246.238.25,WLG,fp_72914,0,1,0
4890,11610,2025-02-27 06:21:26,1,200060,10.188.82.220,AKL,fp_73062,0,1,0
4891,11640,2025-02-18 21:22:58,1,201815,10.49.6.42,AKL,fp_86463,0,0,0
4892,10575,2025-01-22 11:13:59,1,201183,10.207.93.17,WLG,fp_50709,0,1,0
4893,11578,2025-01-10 11:46:53,1,202453,10.17.241.81,CHC,fp_58426,0,0,0
4894,10293,2025-01-25 22:51:56,1,202373,10.19.4.199,AKL,fp_43789,0,1,0
4895,12596,2025-02-27 01:55:33,1,200234,10.86.45.207,SYD,fp_72963,0,1,0
4896,11558,2025-02-11 14:33:56,1,200235,10.170.237.164,MEL,fp_99669,1,1,0
4897,12591,2025-01-10 12:36:31,1,200020,10.30.58.82,AKL,fp_32531,0,1,0
4898,10892,2025-03-27 09:57:15,1,201123,10.229.26.75,WLG,fp_44598,0,1,0
4899,13156,2025-02-25 20:20:27,1,200643,10.160.43.5,SYD,fp_60231,0,1,0
4900,12566,2025-01-05 23:57:34,1,201604,10.14.170.221,AKL,fp_97118,0,1,0
4901,10113,2025-01-05 07:16:33,0,200009,10.109.20.115,CHC,fp_84160,0,1,0
4902,10597,2025-01-04 10:12:49,1,202171,10.131.227.38,AKL,fp_17698,0,1,0
4903,12933,2025-01-03 13:36:32,1,202137,10.238.143.108,WLG,fp_24245,0,1,0
4904,12124,2025-02-14 09:37:17,1,200357,10.251.185.115,AKL,fp_60503,0,1,0
4905,10207,2025-03-10 06:30:24,1,200252,10.129.228.195,AKL,fp_45078,0,0,0
4906,10468,2025-02-13 16:49:21,1,200110,10.210.163.96,WLG,fp_96762,0,1,0
4907,12264,2025-02-11 05:31:00,1,201237,10.112.162.3,AKL,fp_55672,0,1,0
4908,12403,2025-03-13 04:31:28,1,200604,10.222.219.85,SYD,fp_96388,0,1,0
4909,10050,2025-01-25 03:23:50,0,201175,10.252.195.112,CHC,fp_97489,0,1,0
4910,11574,2025-03-09 06:10:04,1,200776,10.125.21.231,AKL,fp_83270,0,0,0
4911,10771,2025-02-18 13:40:53,1,201596,10.46.159.141,AKL,fp_96513,0,1,0
4912,12194,2025-02-22 06:27:14,1,201525,10.241.195.137,WLG,fp_85442,0,1,0
4913,12513,2025-01-12 17:29:39,1,201467,10.83.174.140,MEL,fp_13787,0,1,0
4914,10352,2025-03-01 04:45:07,1,202270,10.116.85.7,WLG,fp_91135,0,1,0
4915,10922,2025-02-24 08:42:11,1,202056,10.173.69.228,WLG,fp_65381,0,1,0
4916,11275,2025-01-20 06:03:54,1,201625,10.245.227.190,CHC,fp_44560,0,1,0
4917,12814,2025-02-09 14:32:52,1,201003,10.158.213.159,AKL,fp_81364,0,1,0
4918,13197,2025-03-08 23:49:47,1,201796,10.52.175.153,DUD,fp_68680,0,1,0
4919,10592,2025-03-10 16:25:41,1,202285,10.165.83.157,CHC,fp_84382,0,1,0
4920,12403,2025-02-07 02:48:19,1,201111,10.108.37.130,WLG,fp_82772,0,0,0
4921,11690,2025-02-22 05:16:03,1,200919,10.62.176.200,SYD,fp_87614,0,1,0
4922,12018,2025-02-13 05:09:16,1,201891,10.252.1.39,WLG,fp_10708,0,1,0
4923,10788,2025-02-13 20:06:00,1,201255,10.94.79.237,AKL,fp_35664,0,1,0
4924,11023,2025-03-20 11:30:00,1,200206,10.80.26.126,CHC,fp_14961,0,1,0
4925,13117,2025-01-16 02:05:24,1,202116,10.129.131.173,AKL,fp_89222,0,0,0
4926,11323,2025-01-12 03:50:55,1,202162,10.2.173.174,SYD,fp_50560,0,1,0
4927,12617,2025-01-23 09:26:37,0,201163,10.223.219.55,AKL,fp_23866,0,0,0
4928,11452,2025-01-16 07:13:45,1,201820,10.22.249.254,AKL,fp_72955,0,1,0
4929,10814,2025-03-01 16:50:26,1,200899,10.26.59.180,DUD,fp_66331,0,1,0
4930,11494,2025-02-06 16:46:17,1,201244,10.226.119.175,WLG,fp_69179,0,1,0
4931,11081,2025-02-15 07:01:09,1,202355,10.18.235.74,MEL,fp_46169,0,1,0
4932,11332,2025-03-19 17:42:05,1,202215,10.39.250.62,AKL,fp_83384,0,1,0
4933,12951,2025-02-20 05:53:26,1,201550,10.127.115.110,SYD,fp_63183,0,1,0
4934,11927,2025-03-06 23:40:16,1,202228,10.140.185.120,DUD,fp_23465,0,1,1
4935,11384,2025-01-15 18:52:42,1,201420,10.204.112.208,WLG,fp_18967,0,1,0
4936,13162,2025-01-05 20:20:17,1,201323,10.249.54.2,SYD,fp_67171,0,1,0
4937,12034,2025-02-26 02:40:40,1,202083,10.7.254.178,MEL,fp_80297,0,1,0
4938,11261,2025-01-28 01:34:56,1,201855,10.73.59.57,CHC,fp_15417,0,1,0
4939,10461,2025-02-07 11:03:16,1,200500,10.112.226.199,SYD,fp_99109,0,1,0
4940,12804,2025-03-17 20:21:09,1,202468,10.233.241.101,SYD,fp_73081,1,1,0
4941,12599,2025-03-24 17:07:33,1,200737,10.235.26.189,WLG,fp_49961,0,1,0
4942,10517,2025-02-14 14:41:16,1,200318,10.126.197.45,MEL,fp_79008,0,1,0
4943,10570,2025-02-16 23:41:51,1,201115,10.86.247.250,DUD,fp_94534,0,1,0
4944,12867,2025-03-30 11:54:12,1,200314,10.242.221.152,AKL,fp_53107,0,1,0
4945,12279,2025-02-03 08:49:43,1,200606,10.57.230.208,SYD,fp_97082,0,1,0
4946,10281,2025-03-17 15:52:37,1,200515,10.210.47.170,DUD,fp_23730,0,1,0
4947,12891,2025-03-05 04:17:47,1,202302,10.94.194.136,CHC,fp_48760,0,1,0
4948,11223,2025-02-06 05:28:54,1,201312,10.136.143.131,CHC,fp_99078,0,1,0
4949,11836,2025-02-14 22:47:06,1,201984,10.139.184.94,CHC,fp_67380,0,1,0
4950,10172,2025-03-18 03:23:22,1,201967,10.6.202.7,AKL,fp_61495,0,1,0
4951,11219,2025-02-23 02:28:40,1,201106,10.9.248.69,WLG,fp_50373,0,0,0
4952,11391,2025-03-19 06:40:28,1,200597,10.177.69.129,CHC,fp_91127,0,1,0
4953,10855,2025-01-22 13:11:16,1,200551,10.33.17.67,AKL,fp_92122,0,1,0
4954,10839,2025-02-26 05:21:57,1,201141,10.167.244.20,MEL,fp_42016,0,1,0
4955,10014,2025-01-16 12:45:46,1,202422,10.92.71.129,WLG,fp_35070,0,1,0
4956,10816,2025-03-29 05:29:46,1,201726,10.84.65.35,SYD,fp_69070,0,1,0
4957,12426,2025-01-02 05:00:10,1,201035,10.19.89.220,AKL,fp_58393,0,1,0
4958,13052,2025-01-07 11:31:14,0,201518,10.152.249.200,WLG,fp_56804,0,1,0
4959,13041,2025-01-10 04:41:35,1,202397,10.125.75.141,DUD,fp_73026,0,1,0
4960,12809,2025-02-01 19:03:10,1,200458,10.113.18.198,AKL,fp_72315,0,1,0
4961,12206,2025-02-01 04:15:46,1,201588,10.97.21.148,SYD,fp_44205,0,1,0
4962,10747,2025-01-08 12:03:33,1,200080,10.67.144.99,WLG,fp_47620,0,1,0
4963,10223,2025-01-07 06:34:24,1,200065,10.83.32.79,AKL,fp_22054,1,1,0
4964,12060,2025-03-10 04:14:31,1,200775,10.212.51.179,WLG,fp_88733,0,1,0
4965,10962,2025-02-04 01:15:47,1,200593,10.242.223.156,AKL,fp_51390,0,0,0
4966,12117,2025-03-10 20:50:10,0,202499,10.18.245.92,AKL,fp_15414,0,1,0
4967,10235,2025-02-09 04:47:25,1,200063,10.38.4.9,DUD,fp_62928,0,0,0
4968,12334,2025-02-04 13:52:54,1,202008,10.237.56.63,CHC,fp_11626,0,1,0
4969,11854,2025-03-17 02:38:02,1,201670,10.170.221.171,SYD,fp_30717,0,0,0
4970,11665,2025-01-01 19:10:08,1,202057,10.70.53.248,AKL,fp_58084,0,1,0
4971,11230,2025-01-31 01:36:07,1,200514,10.231.3.244,AKL,fp_22204,0,0,0
4972,10491,2025-02-07 18:51:47,1,201639,10.117.196.157,AKL,fp_63261,0,1,0
4973,10271,2025-01-31 14:00:43,1,201345,10.142.26.129,WLG,fp_17240,1,1,0
4974,11614,2025-03-16 06:02:11,1,201638,10.211.72.197,AKL,fp_13683,0,1,0
4975,10721,2025-01-30 05:07:00,1,200203,10.179.113.237,DUD,fp_73141,0,1,0
4976,10572,2025-03-21 11:46:43,1,200021,10.147.182.150,DUD,fp_70857,0,1,0
4977,13186,2025-02-15 07:42:41,0,200151,10.99.251.125,WLG,fp_71302,0,1,0
4978,11852,2025-02-11 05:43:08,1,200747,10.57.119.234,CHC,fp_79696,0,1,0
4979,10398,2025-03-09 07:31:17,0,200223,10.199.44.97,MEL,fp_52537,0,1,0
4980,11557,2025-03-24 19:47:08,1,202010,10.224.11.32,AKL,fp_57142,0,1,0
4981,11560,2025-03-01 00:50:20,1,201760,10.65.60.90,CHC,fp_64125,0,1,0
4982,10857,2025-03-06 13:20:10,1,202069,10.164.85.209,AKL,fp_62776,0,0,0
4983,11695,2025-01-22 08:42:23,1,201907,10.127.128.11,CHC,fp_21045,0,1,0
4984,11662,2025-03-03 22:32:09,1,201778,10.115.125.63,CHC,fp_60225,0,1,0
4985,13197,2025-01-30 09:58:28,1,200481,10.3.143.86,AKL,fp_58636,1,1,0
4986,11050,2025-02-03 03:25:57,1,200946,10.57.216.47,AKL,fp_25862,0,1,0
4987,10970,2025-02-07 06:32:49,1,202351,10.184.251.32,SYD,fp_18247,0,1,0
4988,12053,2025-02-21 06:38:33,0,200866,10.253.29.7,MEL,fp_82517,1,0,0
4989,12886,2025-03-20 12:24:13,1,202062,10.19.204.58,WLG,fp_94495,0,1,0
4990,12113,2025-01-16 07:57:47,1,200581,10.84.76.79,SYD,fp_90210,0,1,0
4991,10962,2025-03-18 21:27:08,1,201588,10.207.127.144,WLG,fp_91221,0,1,0
4992,11631,2025-02-20 05:26:40,1,201471,10.219.92.73,AKL,fp_60092,0,1,0
4993,12726,2025-01-10 16:48:14,0,200851,10.56.147.24,AKL,fp_37743,0,1,0
4994,10113,2025-03-16 20:01:20,1,200766,10.171.128.176,CHC,fp_74461,0,1,0
4995,12091,2025-03-01 21:58:20,1,200300,10.250.11.40,AKL,fp_26840,0,1,0
4996,10359,2025-03-23 08:05:25,1,200771,10.8.55.113,CHC,fp_55590,0,1,0
4997,12005,2025-02-28 18:32:58,1,201852,10.169.92.134,MEL,fp_28985,0,1,0
4998,11101,2025-03-23 14:08:09,1,200718,10.115.183.182,SYD,fp_94304,0,1,0
4999,11891,2025-01-26 02:30:58,1,201633,10.83.55.217,DUD,fp_78755,1,1,0
5000,10415,2025-02-07 17:04:21,1,201497,10.157.73.192,DUD,fp_32079,0,1,0
5001,11657,2025-03-12 06:59:23,1,202202,10.12.134.58,CHC,fp_50797,0,1,0
5002,10419,2025-03-15 16:20:41,0,202222,10.101.126.121,CHC,fp_60342,0,1,0
5003,10967,2025-02-14 02:17:32,1,202138,10.226.201.49,SYD,fp_76318,0,1,0
5004,12284,2025-02-10 00:52:16,1,200360,10.13.101.54,AKL,fp_35182,0,1,0
5005,10863,2025-02-26 11:20:48,1,201508,10.206.1.171,CHC,fp_28835,0,1,0
5006,10665,2025-02-15 03:19:16,1,201841,10.199.162.249,MEL,fp_42771,0,1,0
5007,11345,2025-03-08 02:06:22,1,202126,10.44.20.148,WLG,fp_17852,0,1,0
5008,11121,2025-01-14 06:32:10,1,202080,10.255.15.199,CHC,fp_44462,0,1,0
