account_id,customer_id,product_type,open_date,current_balance,avg_monthly_turnover,dormant_flag
13106,1193,savings,2023-04-05,2756.09,1755.36,1
13107,2424,current,2021-09-13,8735.82,174.58,0
13108,595,credit,2024-11-05,7578.42,1278.02,0
13109,2107,current,2022-06-22,8404.02,5143.14,0
13110,1226,credit,2023-10-23,2423.52,3133.01,0
13111,216,credit,2021-07-06,13297.64,4088.06,0
13112,1763,credit,2020-05-16,10963.44,6053.5,0
13113,529,current,2023-09-16,4824.02,10203.87,0
13114,347,savings,2021-02-08,11520.4,1270.17,0
13115,1330,savings,2023-08-11,875.06,4742.36,0
13116,1965,current,2022-04-27,2825.26,2006.67,0
13117,644,current,2024-11-08,6532.44,1378.16,0
13118,1558,savings,2021-10-05,5444.62,2575.01,0
13119,36,credit,2022-01-01,15389.23,4897.88,0
13120,462,savings,2023-09-13,10484.87,3356.18,0
13121,1887,current,2023-12-04,17465.19,2323.99,0
13122,33,savings,2020-08-17,2089.25,5260.22,0
13123,895,current,2023-09-14,5408.5,4983.15,0
13124,1270,current,2022-06-15,2698.46,2210.6,0
13125,166,savings,2024-12-09,8442.38,4712.3,0
13126,2447,savings,2023-02-25,2094.74,3286.99,0
13127,1273,savings,2023-11-12,7695.81,1765.11,0
13128,847,current,2021-09-19,3820.39,4963.12,0
13129,2444,current,2021-06-01,11618.09,5075.79,0
13130,1397,savings,2023-12-03,6580.35,1178.11,1
13131,1697,current,2020-01-28,1758.69,4688.37,0
13132,226,credit,2022-11-25,12815.17,6597.9,0
13133,397,credit,2024-11-01,12948.47,1296.57,0
13134,114,credit,2024-12-13,11206.77,3737.68,0
13135,1286,credit,2023-07-30,4758.49,1321.52,0
13136,2091,current,2022-06-26,9757.79,1439.24,0
13137,2255,current,2024-01-23,13684.59,732.94,1
13138,1436,savings,2020-01-27,6126.38,7189.05,1
13139,136,current,2023-12-18,6325.69,6640.8,0
13140,1566,savings,2020-12-12,7193.28,6901.76,1
13141,1595,current,2023-09-04,11312.88,2391.99,0
13142,1493,credit,2021-09-27,7910.46,6042.66,0
13143,1804,current,2023-10-03,10199.82,1368.66,0
13144,1394,savings,2023-01-06,5912.21,1162.0,0
13145,1761,current,2024-08-23,5810.54,2428.17,0
13146,1216,savings,2023-12-08,10441.41,6366.42,0
13147,376,credit,2024-07-26,4291.94,3823.15,0
13148,200,current,2020-10-02,3125.55,2200.48,0
13149,2269,current,2021-11-23,4145.48,2109.69,0
13150,1103,current,2022-03-09,5630.32,7197.48,0
13151,806,current,2020-02-26,6873.38,5374.79,0
13152,734,savings,2020-02-11,4776.95,7452.81,0
13153,130,savings,2020-03-11,5167.89,7112.13,0
13154,2363,current,2023-11-01,8692.94,596.9,0
13155,209,current,2022-03-26,3788.57,6547.65,0
13156,548,credit,2023-10-03,11083.64,5444.63,0
13157,1144,savings,2024-03-03,3430.44,1496.9,0
13158,896,current,2020-03-06,6753.15,2417.42,0
13159,100,current,2024-03-26,6457.95,2838.34,0
13160,823,current,2021-02-15,15322.0,10048.12,0
13161,1949,savings,2022-01-08,5974.84,3383.54,0
13162,627,savings,2024-10-23,12083.1,5283.78,0
13163,2165,savings,2021-07-04,10457.06,6481.54,0
13164,901,savings,2024-09-11,4564.36,2295.16,0
13165,34,credit,2022-07-13,14508.22,7074.34,0
13166,273,current,2020-01-25,4730.19,3112.0,0
13167,2026,current,2024-02-28,5478.99,14598.37,0
13168,1014,current,2020-03-21,9145.16,1475.46,0
13169,2454,credit,2023-03-07,5116.67,2887.47,0
13170,1973,current,2022-04-16,2143.02,6687.86,0
13171,76,current,2020-09-12,5542.93,1823.34,0
13172,782,savings,2022-07-28,5478.39,5682.21,0
13173,1813,current,2021-10-23,3267.7,2526.7,0
13174,158,current,2020-06-28,6699.3,1281.59,0
13175,2498,savings,2022-10-10,6800.46,1069.73,0
13176,416,credit,2020-03-21,8729.9,3720.65,0
13177,1993,current,2022-09-09,2823.69,4505.96,0
13178,2102,current,2021-02-16,2960.46,1409.51,0
13179,1264,credit,2024-02-24,11311.44,4788.03,0
13180,2009,savings,2024-09-30,3367.69,989.25,0
13181,2213,savings,2024-08-28,8031.11,2323.96,0
13182,1836,current,2024-09-07,5821.21,3055.32,0
13183,1770,current,2020-07-02,3958.5,2872.87,0
13184,972,current,2022-07-19,15201.41,3589.14,0
13185,732,current,2021-02-13,6868.8,2965.55,0
13186,2170,savings,2020-06-25,4401.73,2664.09,0
13187,561,savings,2021-12-16,1800.71,2655.15,0
13188,1037,savings,2022-02-22,10003.63,1963.9,0
13189,1282,current,2021-06-24,3344.57,4856.88,0
13190,977,current,2020-07-27,14407.75,2682.91,0
13191,933,savings,2022-01-15,6370.71,1787.81,0
13192,1498,current,2020-10-10,27183.94,4644.95,0
13193,824,current,2020-03-15,5473.54,4171.41,0
13194,2472,current,2022-04-03,3244.49,1355.36,0
13195,445,current,2020-04-30,6958.44,7960.76,0
13196,973,current,2024-10-28,4275.68,2343.3,0
13197,2114,current,2024-03-10,1083.68,2425.32,0
13198,1189,credit,2024-08-16,11606.62,3132.8,0
13199,1763,current,2020-07-06,8162.69,4077.84,1
