alert_id,entity_type,entity_id,event_time,trigger_source,model_score,alert_priority,review_outcome,recovery_amount
81672,transaction,15655,2025-01-07 20:38:05,ml_model,0.7154,high,investigated,49.69
81673,transaction,15666,2025-02-28 12:34:53,ml_model,0.5475,medium,investigated,63.98
81674,transaction,15673,2025-02-15 07:54:34,ml_model,0.4082,medium,pending,0.0
81675,transaction,15687,2025-03-24 04:36:15,ml_model,0.3433,low,auto_closed,0.0
81676,transaction,15688,2025-01-02 10:45:07,anomaly_detector,0.7831,high,pending,45.24
81677,transaction,15691,2025-02-02 13:22:15,rule_engine,0.1834,low,auto_closed,0.0
81678,transaction,15694,2025-03-02 02:44:00,rule_engine,0.8384,high,auto_closed,0.0
81679,transaction,15729,2025-01-18 04:42:27,ml_model,0.5951,medium,investigated,106.72
81680,transaction,15731,2025-02-08 15:34:23,ml_model,0.3593,low,pending,0.0
81681,transaction,15734,2025-03-04 12:33:18,ml_model,0.3048,low,auto_closed,0.0
81682,transaction,15737,2025-03-17 19:22:55,ml_model,0.1897,low,pending,0.0
81683,transaction,15752,2025-02-22 21:22:37,rule_engine,0.0116,low,pending,0.0
81684,transaction,15753,2025-03-05 13:33:44,rule_engine,0.5306,medium,auto_closed,0.0
81685,transaction,15757,2025-02-05 21:03:52,rule_engine,0.7197,high,investigated,184.87
81686,transaction,15760,2025-02-08 18:27:08,rule_engine,0.1901,low,auto_closed,0.0
81687,transaction,15762,2025-02-14 11:57:56,ml_model,0.2271,low,pending,0.0
81688,transaction,15780,2025-02-04 07:02:58,ml_model,0.8612,high,investigated,21.16
81689,transaction,15798,2025-01-02 18:25:44,ml_model,0.6457,medium,pending,0.0
81690,transaction,15801,2025-01-31 19:21:23,rule_engine,0.8025,high,investigated,61.89
81691,transaction,15805,2025-03-27 11:05:43,ml_model,0.3423,low,auto_closed,0.0
81692,transaction,15817,2025-01-24 16:50:14,rule_engine,0.4894,medium,investigated,69.38
81693,transaction,15823,2025-03-09 23:53:31,ml_model,0.685,medium,pending,76.44
81694,transaction,15833,2025-03-19 12:45:51,ml_model,0.2779,low,auto_closed,0.0
81695,transaction,15843,2025-01-13 05:25:03,anomaly_detector,0.5257,medium,pending,0.0
81696,transaction,15852,2025-03-23 02:18:48,rule_engine,0.1365,low,investigated,0.0
81697,transaction,15870,2025-01-17 07:33:33,anomaly_detector,0.1798,low,pending,0.0
81698,transaction,15875,2025-03-22 21:43:18,rule_engine,0.4114,medium,pending,0.0
81699,transaction,15892,2025-02-06 23:07:36,ml_model,0.6871,medium,investigated,0.0
81700,transaction,15912,2025-03-04 01:06:19,ml_model,0.7308,high,pending,0.0
81701,transaction,15913,2025-03-12 08:45:26,rule_engine,0.5483,medium,auto_closed,21.54
81702,transaction,15930,2025-02-17 16:50:34,ml_model,0.6529,medium,auto_closed,0.0
81703,transaction,15939,2025-03-28 01:54:58,ml_model,1.0,high,auto_closed,154.88
81704,transaction,15949,2025-01-14 13:05:45,anomaly_detector,0.4568,medium,investigated,79.48
81705,transaction,15968,2025-02-24 00:29:18,anomaly_detector,0.6758,medium,auto_closed,0.0
81706,transaction,15999,2025-01-17 02:34:13,ml_model,0.2666,low,pending,0.0
81707,transaction,16010,2025-01-16 20:07:06,ml_model,0.6086,medium,pending,0.0
81708,transaction,16017,2025-02-01 14:43:36,rule_engine,0.2918,low,auto_closed,0.0
81709,transaction,16029,2025-03-17 19:49:36,ml_model,0.8855,high,investigated,89.9
81710,transaction,16041,2025-01-13 05:28:20,ml_model,0.5847,medium,investigated,62.63
81711,transaction,16055,2025-02-06 16:01:25,ml_model,0.4027,medium,investigated,37.82
81712,transaction,16083,2025-02-05 16:15:12,anomaly_detector,0.3517,low,pending,0.0
81713,transaction,16100,2025-01-15 21:31:39,anomaly_detector,0.0293,low,auto_closed,0.0
81714,transaction,16119,2025-01-29 14:14:36,anomaly_detector,0.7957,high,investigated,29.83
81715,transaction,16129,2025-01-20 10:41:15,rule_engine,0.7741,high,pending,130.95
81716,transaction,16131,2025-02-11 13:43:56,anomaly_detector,0.1654,low,auto_closed,0.0
81717,transaction,16141,2025-03-18 21:22:33,anomaly_detector,0.2351,low,auto_closed,0.0
81718,transaction,16146,2025-02-07 12:50:09,anomaly_detector,0.3354,low,auto_closed,0.0
81719,transaction,16151,2025-01-30 10:10:47,ml_model,0.4733,medium,investigated,43.42
81720,transaction,16153,2025-03-04 00:23:47,ml_model,0.006,low,auto_closed,0.0
81721,transaction,16156,2025-03-18 21:36:30,ml_model,0.4621,medium,auto_closed,0.0
81722,transaction,16158,2025-01-05 20:33:43,anomaly_detector,1.0,high,investigated,46.97
81723,transaction,16160,2025-01-11 17:35:09,anomaly_detector,0.7646,high,pending,103.14
81724,transaction,16163,2025-01-23 11:14:01,rule_engine,0.0792,low,investigated,0.0
81725,transaction,16187,2025-02-12 20:13:20,anomaly_detector,0.2292,low,pending,0.0
81726,transaction,16193,2025-01-09 22:17:22,rule_engine,0.2568,low,auto_closed,0.0
81727,transaction,16195,2025-03-07 19:45:48,anomaly_detector,0.5408,medium,pending,99.15
81728,transaction,16206,2025-03-30 01:34:45,ml_model,0.6485,medium,auto_closed,139.89
81729,transaction,16227,2025-01-09 13:14:01,rule_engine,0.1102,low,pending,0.0
81730,transaction,16229,2025-01-13 16:39:52,rule_engine,0.1825,low,auto_closed,0.0
81731,transaction,16234,2025-03-06 04:13:00,rule_engine,0.3707,low,auto_closed,0.0
81732,transaction,16259,2025-02-14 12:02:05,ml_model,0.7001,high,investigated,244.22
81733,transaction,16276,2025-03-07 08:51:41,ml_model,0.2577,low,pending,0.0
81734,transaction,16277,2025-01-28 09:04:19,anomaly_detector,0.8287,high,investigated,122.9
81735,transaction,16286,2025-01-27 03:12:45,ml_model,0.3528,low,auto_closed,0.0
81736,transaction,16290,2025-03-04 11:32:50,ml_model,0.7261,high,auto_closed,0.0
81737,transaction,16312,2025-01-25 17:17:26,ml_model,0.4301,medium,pending,0.0
81738,transaction,16321,2025-01-05 11:06:00,ml_model,0.2045,low,auto_closed,0.0
81739,transaction,16347,2025-02-22 02:14:41,anomaly_detector,0.453,medium,auto_closed,0.0
81740,transaction,16368,2025-01-26 05:07:37,rule_engine,0.183,low,pending,0.0
81741,transaction,16369,2025-02-11 06:30:36,rule_engine,0.7479,high,investigated,59.32
81742,transaction,16378,2025-03-28 13:29:04,ml_model,0.3267,low,pending,0.0
81743,transaction,16425,2025-03-12 17:36:04,rule_engine,0.9906,high,pending,63.86
81744,transaction,16430,2025-01-17 20:29:43,rule_engine,0.1885,low,investigated,0.0
81745,transaction,16447,2025-02-12 06:29:20,anomaly_detector,0.3828,low,pending,0.0
81746,transaction,16464,2025-02-23 14:08:00,rule_engine,0.4528,medium,investigated,87.55
81747,transaction,16473,2025-03-26 04:36:41,rule_engine,0.4466,medium,auto_closed,0.0
81748,transaction,16478,2025-01-25 03:32:38,ml_model,0.6782,medium,investigated,143.81
81749,transaction,16482,2025-03-19 22:09:23,rule_engine,0.1972,low,pending,0.0
81750,transaction,16484,2025-01-07 17:07:30,rule_engine,0.9604,high,investigated,130.02
81751,transaction,16488,2025-02-19 22:41:02,rule_engine,0.5079,medium,auto_closed,45.27
81752,transaction,16491,2025-03-16 06:40:47,rule_engine,0.3757,low,pending,0.0
81753,transaction,16499,2025-03-08 19:11:00,rule_engine,0.6085,medium,pending,0.0
81754,transaction,16507,2025-01-13 19:33:48,rule_engine,0.213,low,pending,0.0
81755,transaction,16531,2025-03-31 10:55:01,rule_engine,0.9056,high,auto_closed,43.35
81756,transaction,16533,2025-01-05 03:16:19,rule_engine,0.433,medium,investigated,0.0
81757,transaction,16556,2025-01-08 05:02:18,rule_engine,0.7628,high,auto_closed,0.0
81758,transaction,16570,2025-01-28 12:33:21,ml_model,0.4413,medium,auto_closed,0.0
81759,transaction,16575,2025-01-09 03:03:42,ml_model,0.5247,medium,pending,82.67
81760,transaction,16581,2025-02-07 01:56:12,anomaly_detector,0.43,medium,pending,0.0
81761,transaction,16586,2025-03-18 06:04:16,rule_engine,0.7302,high,pending,0.0
81762,transaction,16592,2025-01-03 15:16:47,ml_model,0.6159,medium,investigated,75.27
81763,transaction,16600,2025-02-13 20:54:45,anomaly_detector,0.2297,low,pending,0.0
81764,transaction,16605,2025-01-23 14:40:11,rule_engine,0.6424,medium,auto_closed,0.0
81765,transaction,16621,2025-02-09 04:13:52,anomaly_detector,0.7781,high,investigated,127.68
81766,transaction,16624,2025-03-11 01:39:14,ml_model,0.5929,medium,investigated,41.25
81767,transaction,16626,2025-03-30 13:12:01,anomaly_detector,0.4074,medium,auto_closed,0.0
81768,transaction,16627,2025-01-15 05:43:14,ml_model,0.6498,medium,investigated,22.01
81769,transaction,16643,2025-03-30 18:20:51,rule_engine,0.1535,low,auto_closed,0.0
81770,transaction,16654,2025-02-05 13:52:26,rule_engine,0.0198,low,auto_closed,0.0
81771,transaction,16661,2025-03-25 09:40:48,ml_model,0.5871,medium,investigated,64.47
81772,transaction,16669,2025-03-28 21:42:44,ml_model,0.0958,low,pending,0.0
81773,transaction,16674,2025-02-17 07:25:25,ml_model,0.3173,low,auto_closed,0.0
81774,transaction,16681,2025-01-03 17:28:45,anomaly_detector,0.7476,high,auto_closed,115.81
81775,transaction,16682,2025-01-07 01:38:48,rule_engine,0.1686,low,auto_closed,0.0
81776,transaction,16691,2025-01-20 11:53:10,ml_model,0.671,medium,investigated,112.42
81777,transaction,16695,2025-03-26 19:56:00,rule_engine,0.8462,high,pending,0.0
81778,transaction,16702,2025-03-03 08:30:44,anomaly_detector,0.3154,low,auto_closed,0.0
81779,transaction,16709,2025-03-22 14:57:29,anomaly_detector,0.4793,medium,pending,0.0
81780,transaction,16714,2025-01-01 11:59:35,ml_model,0.7389,high,investigated,0.0
81781,transaction,16716,2025-01-24 21:02:58,rule_engine,0.7927,high,investigated,59.54
81782,transaction,16717,2025-01-29 14:45:07,ml_model,0.3727,low,investigated,72.74
81783,transaction,16719,2025-02-05 14:39:13,rule_engine,0.1362,low,auto_closed,0.0
81784,transaction,16732,2025-01-04 05:29:58,rule_engine,0.4821,medium,auto_closed,0.0
81785,transaction,16743,2025-02-23 09:57:54,anomaly_detector,0.2771,low,pending,0.0
81786,transaction,16760,2025-02-28 07:17:06,rule_engine,0.126,low,auto_closed,0.0
81787,transaction,16766,2025-01-12 06:23:10,rule_engine,0.3473,low,auto_closed,0.0
81788,transaction,16773,2025-01-22 21:21:18,rule_engine,0.6248,medium,pending,0.0
81789,transaction,16780,2025-01-14 10:26:25,ml_model,0.2889,low,pending,0.0
81790,transaction,16797,2025-02-22 21:39:24,rule_engine,0.7612,high,investigated,0.0
81791,transaction,16800,2025-03-11 10:03:09,ml_model,0.503,medium,investigated,164.46
81792,transaction,16812,2025-03-10 17:28:31,rule_engine,0.3726,low,investigated,36.22
81793,transaction,16818,2025-03-14 03:16:31,ml_model,0.1842,low,pending,0.0
81794,transaction,16824,2025-01-06 10:56:00,ml_model,0.6111,medium,investigated,55.08
81795,transaction,16826,2025-01-18 04:21:30,rule_engine,0.1467,low,auto_closed,0.0
81796,transaction,16827,2025-01-23 20:08:51,ml_model,0.3485,low,pending,0.0
81797,transaction,16845,2025-01-31 10:49:51,ml_model,0.4902,medium,auto_closed,0.0
81798,transaction,16857,2025-01-08 18:29:19,anomaly_detector,0.4443,medium,pending,0.0
81799,transaction,16865,2025-01-27 09:23:00,ml_model,0.8016,high,investigated,65.1
81800,transaction,16874,2025-02-21 22:43:28,rule_engine,0.6999,medium,auto_closed,86.95
81801,transaction,16883,2025-01-07 13:26:46,rule_engine,0.5906,medium,auto_closed,0.0
81802,transaction,16884,2025-01-25 22:05:56,ml_model,0.3397,low,auto_closed,0.0
81803,transaction,16888,2025-03-11 15:31:51,ml_model,0.9261,high,investigated,97.72
81804,transaction,16890,2025-01-02 19:58:18,ml_model,0.7173,high,investigated,44.76
81805,transaction,16898,2025-03-26 08:53:58,anomaly_detector,0.366,low,auto_closed,0.0
81806,transaction,16903,2025-01-26 20:13:15,rule_engine,0.1622,low,investigated,0.0
81807,transaction,16912,2025-02-14 12:01:06,ml_model,0.7067,high,investigated,111.68
81808,transaction,16914,2025-02-24 10:21:05,rule_engine,1.0,high,investigated,89.16
81809,transaction,16919,2025-02-07 16:03:39,ml_model,0.5124,medium,investigated,76.78
81810,transaction,16923,2025-02-23 19:52:36,anomaly_detector,0.3668,low,pending,0.0
81811,transaction,16929,2025-02-11 13:56:33,rule_engine,0.6023,medium,auto_closed,0.0
81812,transaction,16946,2025-02-05 17:13:10,rule_engine,0.534,medium,investigated,0.0
81813,transaction,16947,2025-02-20 16:31:26,ml_model,0.1929,low,auto_closed,0.0
81814,transaction,16953,2025-03-15 20:49:24,ml_model,0.4639,medium,auto_closed,0.0
81815,transaction,16955,2025-01-02 20:03:23,rule_engine,0.3046,low,auto_closed,0.0
81816,transaction,16959,2025-01-16 07:14:02,rule_engine,0.5903,medium,auto_closed,0.0
81817,transaction,16961,2025-02-18 09:47:23,rule_engine,0.8304,high,investigated,108.54
81818,transaction,16970,2025-01-05 08:05:05,anomaly_detector,0.6112,medium,investigated,125.09
81819,transaction,16971,2025-01-16 19:15:38,ml_model,0.9766,high,investigated,34.84
81820,transaction,16979,2025-03-29 20:09:59,anomaly_detector,0.2939,low,auto_closed,0.0
81821,transaction,16987,2025-03-26 17:11:32,rule_engine,0.9073,high,investigated,50.6
81822,transaction,16990,2025-02-14 07:35:33,ml_model,0.3493,low,auto_closed,0.0
81823,transaction,16991,2025-02-20 04:33:50,anomaly_detector,0.6377,medium,pending,0.0
81824,transaction,16997,2025-03-25 02:43:32,ml_model,0.7509,high,investigated,70.81
81825,transaction,17003,2025-02-15 22:14:02,ml_model,0.7211,high,investigated,50.31
81826,transaction,17013,2025-03-07 18:49:46,ml_model,0.3986,low,investigated,205.2
81827,transaction,17014,2025-03-10 16:33:43,rule_engine,0.3747,low,auto_closed,0.0
81828,transaction,17028,2025-02-19 11:20:50,ml_model,0.3335,low,investigated,0.0
81829,transaction,17035,2025-02-12 12:19:09,anomaly_detector,0.751,high,investigated,99.0
81830,transaction,17036,2025-02-20 06:55:25,rule_engine,0.288,low,pending,0.0
81831,transaction,17040,2025-01-26 07:22:32,anomaly_detector,0.6278,medium,pending,0.0
81832,transaction,17047,2025-03-23 18:11:51,rule_engine,0.2778,low,auto_closed,0.0
81833,transaction,17054,2025-01-14 01:41:53,anomaly_detector,0.2576,low,pending,0.0
81834,transaction,17060,2025-03-18 10:38:12,ml_model,0.1575,low,pending,0.0
81835,transaction,17069,2025-01-18 21:50:49,anomaly_detector,0.7509,high,pending,25.35
81836,transaction,17075,2025-03-13 11:49:46,anomaly_detector,0.8934,high,auto_closed,142.11
81837,transaction,17077,2025-01-23 05:29:14,rule_engine,0.2859,low,auto_closed,0.0
81838,transaction,17082,2025-03-11 13:01:16,ml_model,0.135,low,auto_closed,0.0
81839,transaction,17083,2025-03-12 18:21:48,ml_model,0.4643,medium,investigated,118.46
81840,transaction,17086,2025-03-09 15:12:34,rule_engine,0.0143,low,auto_closed,0.0
81841,transaction,17099,2025-01-26 05:36:01,ml_model,0.5925,medium,auto_closed,0.0
81842,transaction,17103,2025-02-13 00:07:59,rule_engine,0.5637,medium,investigated,57.99
81843,transaction,17143,2025-02-11 11:29:06,ml_model,0.7503,high,investigated,87.68
81844,transaction,17149,2025-02-18 15:13:59,rule_engine,0.5253,medium,pending,0.0
81845,transaction,17159,2025-01-12 04:19:48,rule_engine,0.2676,low,auto_closed,0.0
81846,transaction,17161,2025-01-23 00:35:23,anomaly_detector,0.5916,medium,auto_closed,0.0
81847,transaction,17166,2025-03-05 20:38:29,ml_model,0.0837,low,pending,0.0
81848,transaction,17192,2025-03-24 01:15:25,rule_engine,0.1487,low,pending,0.0
81849,transaction,17201,2025-02-01 22:35:08,ml_model,0.8519,high,pending,0.0
81850,transaction,17223,2025-02-12 07:40:06,ml_model,0.3962,low,pending,0.0
81851,transaction,17230,2025-02-05 01:23:48,ml_model,0.3776,low,pending,0.0
81852,transaction,17234,2025-03-24 09:37:59,rule_engine,0.5599,medium,auto_closed,0.0
81853,transaction,17254,2025-02-06 18:11:10,ml_model,0.3923,low,investigated,0.0
81854,transaction,17286,2025-01-23 01:40:28,anomaly_detector,0.5905,medium,pending,0.0
81855,transaction,17339,2025-01-24 11:43:07,rule_engine,0.4262,medium,auto_closed,0.0
81856,transaction,17341,2025-02-16 00:27:49,ml_model,0.9952,high,investigated,40.15
81857,transaction,17367,2025-01-17 10:31:04,anomaly_detector,0.4917,medium,investigated,108.28
81858,transaction,17369,2025-02-05 02:28:15,rule_engine,0.3642,low,pending,0.0
81859,transaction,17374,2025-01-13 09:17:20,ml_model,0.5226,medium,auto_closed,119.68
81860,transaction,17378,2025-02-03 16:30:03,ml_model,0.4769,medium,investigated,76.36
81861,transaction,17395,2025-02-02 08:29:55,rule_engine,0.5655,medium,pending,0.0
81862,transaction,17398,2025-03-17 04:56:20,rule_engine,0.8122,high,investigated,0.0
81863,transaction,17421,2025-03-22 07:47:03,anomaly_detector,0.065,low,investigated,0.0
81864,transaction,17422,2025-01-10 20:38:23,anomaly_detector,0.4806,medium,investigated,0.0
81865,transaction,17426,2025-02-25 02:44:25,ml_model,0.7466,high,pending,0.0
81866,transaction,17428,2025-03-10 23:10:38,ml_model,0.6111,medium,auto_closed,0.0
81867,transaction,17435,2025-03-03 16:43:24,ml_model,0.8425,high,auto_closed,105.96
81868,transaction,17437,2025-03-28 05:30:51,anomaly_detector,0.5124,medium,investigated,61.28
81869,transaction,17438,2025-01-08 18:07:09,rule_engine,0.371,low,pending,0.0
81870,transaction,17445,2025-01-05 08:30:25,ml_model,0.972,high,investigated,313.37
81871,transaction,17453,2025-01-03 07:55:38,rule_engine,0.1806,low,investigated,0.0
81872,transaction,17461,2025-01-21 13:22:59,anomaly_detector,0.7895,high,investigated,69.98
81873,transaction,17465,2025-03-09 17:30:29,ml_model,0.5115,medium,pending,0.0
81874,transaction,17486,2025-02-20 00:44:20,ml_model,0.8078,high,investigated,46.76
81875,transaction,17494,2025-03-09 22:24:16,ml_model,0.453,medium,investigated,145.0
81876,transaction,17500,2025-02-24 12:44:16,rule_engine,0.2198,low,auto_closed,0.0
81877,transaction,17501,2025-03-14 08:18:53,rule_engine,0.1624,low,investigated,0.0
81878,transaction,17507,2025-02-10 06:46:08,ml_model,0.5626,medium,auto_closed,0.0
81879,transaction,17515,2025-02-25 14:07:41,rule_engine,0.1957,low,pending,0.0
81880,transaction,17546,2025-01-18 01:49:09,rule_engine,0.2578,low,investigated,0.0
81881,transaction,17556,2025-02-21 01:17:09,rule_engine,0.717,high,investigated,48.45
81882,transaction,17591,2025-03-09 12:25:17,rule_engine,0.4106,medium,pending,0.0
81883,transaction,17593,2025-01-05 18:49:24,rule_engine,0.1848,low,pending,0.0
81884,transaction,17598,2025-01-05 14:24:12,rule_engine,0.2468,low,auto_closed,0.0
81885,transaction,17599,2025-01-06 04:49:22,rule_engine,0.6281,medium,auto_closed,0.0
81886,transaction,17636,2025-03-06 11:36:13,rule_engine,0.5203,medium,investigated,0.0
81887,transaction,17656,2025-02-25 21:19:26,ml_model,0.6304,medium,investigated,170.79
81888,transaction,17661,2025-01-15 13:31:34,rule_engine,0.3114,low,auto_closed,0.0
81889,transaction,17673,2025-03-08 18:43:20,ml_model,0.7709,high,investigated,40.32
81890,transaction,17675,2025-03-26 19:40:14,ml_model,0.4761,medium,auto_closed,0.0
81891,transaction,17684,2025-02-06 16:30:27,anomaly_detector,0.317,low,investigated,0.0
81892,transaction,17685,2025-02-10 09:13:47,rule_engine,0.457,medium,auto_closed,0.0
81893,transaction,17692,2025-01-04 17:56:00,ml_model,0.5204,medium,investigated,29.32
81894,transaction,17705,2025-03-01 13:32:29,rule_engine,0.8328,high,investigated,74.97
81895,transaction,17708,2025-01-06 10:57:53,rule_engine,0.6975,medium,auto_closed,163.28
